date,actual_kwh,actual_cost_gbp,actual_avg_ppkwh,actual_peak_kwh,actual_starts,same_kwh_baseline_cost_gbp,same_kwh_saving_gbp,same_kwh_peak_kwh,same_kwh_expected_starts,uniform_same_kwh_baseline_cost_gbp,uniform_same_kwh_saving_gbp,uniform_same_kwh_peak_kwh,thermostat_baseline_kwh,thermostat_baseline_cost_gbp,thermostat_saving_gbp,thermostat_peak_kwh,thermostat_expected_starts,uniform_thermostat_baseline_cost_gbp,uniform_thermostat_saving_gbp,uniform_thermostat_peak_kwh
2026-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.26731093179258,1.6236207645240768,1.6236207645240768,0.0,73,1.739843965412245,1.739843965412245,1.2834138664740724
2026-02-22,1.5839000000000003,0.18051079702473966,11.396603133072771,0.0,13.0,0.15326643311189106,-0.027244363912848613,0.0,11.261439413699826,0.17142698190624997,-0.009083815118489689,0.19798750000000004,10.26731093179258,0.9935186086031791,0.8130078115784394,0.0,73,1.1112406877519092,0.9307298907271695,1.2834138664740724
2026-02-23,11.862800000000002,1.9155505441929608,16.147541425236543,0.132,51.0,1.683095602501862,-0.2324549416910989,0.0,84.3438370331702,1.8545078168750004,-0.06104272731796044,1.4828500000000004,10.26731093179258,1.4567274065835536,-0.4588231376094072,0.0,73,1.6050855094324674,-0.31046503476049336,1.2834138664740724
2026-02-24,4.015999999999996,0.6471545292475304,16.114405608753263,0.064,45.0,0.6704659147386868,0.02331138549115636,0.0,28.553532852716987,0.7192103799999991,0.07205585075246873,0.5019999999999994,10.26731093179258,1.7141140477566825,1.066959518509152,0.0,73,1.8387342123587391,1.1915796831112087,1.2834138664740724
2026-02-25,3.302999999999999,0.527590948706522,15.973083521238939,0.0,33.0,0.517009893173837,-0.010581055532684971,0.0,23.484143180409436,0.5818616409374997,0.054270692230977746,0.41287499999999977,10.26731093179258,1.607115146239374,1.079524197532852,0.0,73,1.8087055364179117,1.2811145877113896,1.2834138664740724
2026-02-26,2.6050000000000004,0.3996905155941882,15.343205972905496,0.10500000000000001,31.0,0.3839589094869072,-0.015731606107281023,0.0,18.52140265969319,0.42573596406249997,0.026045448468311746,0.325625,10.26731093179258,1.513330329648399,1.1136398140542108,0.0,73,1.6779898341175272,1.278299318523339,1.2834138664740724
2026-02-27,7.969999999999996,1.287419926443512,16.15332404571534,0.32100000000000006,51.0,1.1926644673786242,-0.09475545906488776,0.0,56.666249212189875,1.3357869437499992,0.048367017306487126,0.9962499999999996,10.26731093179258,1.5364437796583599,0.24902385321484785,0.0,73,1.720820563376433,0.4334006369329211,1.2834138664740724
2026-02-28,3.9009999999999985,0.6433388928325857,16.491640421240348,0.122,50.0,0.6401750823379588,-0.0031638104946269154,0.0,27.735889357183527,0.7062016871874996,0.06286279435491395,0.48762499999999975,10.26731093179258,1.6849209487694796,1.0415820559368938,0.0,73,1.8587009235864087,1.215362030753823,1.2834138664740724
2026-03-01,3.2709999999999986,0.36472503962684194,11.15026107082978,0.0,10.0,0.4126347641071733,0.04790972448033138,0.0,23.25662499034794,0.4650237593749997,0.10029871974815777,0.40887499999999977,10.26731093179258,1.2952153544344953,0.9304903148076533,0.0,73,1.4596586756876244,1.0949336360607824,1.2834138664740724
2026-03-02,2.4779999999999998,0.3937955610721842,15.891669131242303,0.0,4.0,0.40727861654114056,0.01348305546895638,0.0,17.618439842886644,0.44845372687499974,0.054658165802815545,0.3097499999999999,10.26731093179258,1.6875125875295445,1.2937170264573603,0.0,73,1.8581169702771638,1.4643214092049794,1.2834138664740724
2026-03-03,2.488,0.44078981465862166,17.716632421970324,0.0,6.0,0.5121445447026076,0.07135473004398599,0.0,17.689539277280865,0.5595379825000001,0.11874816784137848,0.311,10.26731093179258,2.113483634438511,1.6726938197798893,0.0,73,2.309063683470826,1.868273868812204,1.2834138664740724
2026-03-04,3.609999999999999,0.7095702341406914,19.655685156251845,0.0,6.0,0.8619503245694417,0.1523800904287502,0.0,25.666895816311857,0.9252531531249996,0.21568291898430814,0.4512499999999999,10.26731093179258,2.4514991662365633,1.7419289320958717,0.0,73,2.6315406686304343,1.921970434489743,1.2834138664740724
2026-03-05,2.799,0.5847365748945512,20.890910142713512,0.0,6.0,0.6245969555588045,0.0398603806642533,0.0,19.900731686940972,0.6581472384374999,0.07341066354294867,0.349875,10.26731093179258,2.2911508216410423,1.7064142467464911,0.0,73,2.4142201986203786,1.8294836237258274,1.2834138664740724
2026-03-06,2.1999999999999997,0.47394112153600226,21.54277825163647,0.0,5.0,0.5170805702511718,0.043139448715169594,0.0,15.64187556672745,0.5404726249999998,0.06653150346399755,0.27499999999999997,10.26731093179258,2.413194087071544,1.939252965535542,0.0,73,2.5223638595441504,2.048422738008148,1.2834138664740724
